Date,Price_nom,Div_nom,Earn_nom,Yield_10yr,CPI,Stk_ret,Bnd_ret,Div_yield
1942-01-31,8.93,0.703333,1.12,2.46,15.7,0.026097155631659152,-0.0017076402203931584,0.08028915525114155
1942-02-28,8.65,0.696667,1.08,2.4608333333333334,15.8,-0.02485379805897714,0.00195469237082202,0.07801422172452409
1942-03-31,8.18,0.69,1.04,2.461666666666667,16.0,-0.04768786127167646,0.0019553746151992346,0.07976878612716762
1942-04-30,7.84,0.68,1.02,2.4625,16.1,-0.034637326813365954,0.001956056854317989,0.08312958435207825
1942-05-31,7.93,0.67,1.0,2.4633333333333334,16.3,0.018601190476190466,0.0019567390881751745,0.0854591836734694
1942-06-30,8.33,0.66,0.98,2.4641666666666664,16.3,0.05737704918032782,0.0019574213167723453,0.0832282471626734
1942-07-31,8.64,0.646667,0.966667,2.465,16.4,0.04368414365746309,0.0019581035401095015,0.07763109243697479
1942-08-31,8.59,0.633333,0.953333,2.4658333333333338,16.5,0.00032149884259258243,0.001958785758187309,0.07330243055555556
1942-09-30,8.68,0.62,0.94,2.466666666666667,16.5,0.01649204501358148,0.0019594679710073226,0.07217694994179279
1942-10-31,9.32,0.61,0.97,2.4675000000000002,16.7,0.07958909370199696,0.001960150178565545,0.07027649769585254
1942-11-30,9.47,0.6,1.0,2.4683333333333337,16.8,0.02145922746781137,0.001960832380864641,0.06437768240343347
1942-12-31,9.52,0.59,1.03,2.4691666666666667,16.9,0.01047166490672291,0.001961514577906165,0.062302006335797244
1943-01-31,10.09,0.59,1.04333,2.47,16.9,0.06503851540616257,0.001962196769686564,0.06197478991596639
1943-02-28,10.69,0.59,1.05667,2.470833333333333,16.9,0.0643376280145358,0.0019628789562078364,0.05847373637264618
1943-03-31,11.07,0.59,1.07,2.4716666666666667,17.2,0.040146554412223256,0.0019635611374699824,0.05519176800748363
1943-04-30,11.44,0.59,1.08,2.4725,17.4,0.03786510087323092,0.001964243313473224,0.05329719963866305
1943-05-31,11.89,0.59,1.09,2.4733333333333336,17.5,0.04363344988344986,0.0019649254842193375,0.051573426573426576
1943-06-30,12.1,0.59,1.1,2.474166666666667,17.5,0.021797028315110545,0.0019656076497049924,0.049621530698065595
1943-07-31,12.35,0.593333,1.09333,2.475,17.4,0.024747472451790653,0.0019662898099319648,0.049035785123966946
1943-08-31,11.74,0.596667,1.08667,2.475833333333333,17.3,-0.04536661943319831,0.001966971964900033,0.048313117408906876
1943-09-30,11.99,0.6,1.08,2.4766666666666666,17.4,0.0255536626916526,0.001967654114611639,0.05110732538330494
1943-10-31,11.88,0.603333,1.03333,2.4775,17.4,-0.0049810050041702025,0.0019683362590630082,0.05031968306922435
1943-11-30,11.33,0.606667,0.986667,2.4783333333333335,17.4,-0.04204077581369259,0.0019690183982561393,0.05106624579124579
1943-12-31,11.48,0.61,0.94,2.479166666666667,17.4,0.01772580170638416,0.001969700532191032,0.05383936451897617
1944-01-31,11.85,0.613333,0.936667,2.48,17.4,0.03668215011614406,0.001970382660869685,0.053426219512195124
1944-02-29,11.77,0.616667,0.933333,2.470833333333333,17.4,-0.0024144374120955714,0.002841190547424821,0.05203940928270042
1944-03-31,12.1,0.62,0.93,2.461666666666667,17.4,0.03242707448314919,0.0028340961341524196,0.052676295666949875
1944-04-30,11.89,0.623333,0.926667,2.4525,17.5,-0.013062444903581216,0.0028270013703135533,0.051515123966942154
1944-05-31,12.1,0.626667,0.923333,2.4433333333333334,17.5,0.022054015979814823,0.0028199062560241295,0.052705382674516396
1944-06-30,12.67,0.63,0.92,2.4341666666666666,17.6,0.05144628099173554,0.0028128107914058287,0.05206611570247934
1944-07-31,13.0,0.633333,0.913333,2.425,17.7,0.03021134569850048,0.002805714976578777,0.04998681925808998
1944-08-31,12.81,0.636667,0.906667,2.4158333333333335,17.7,-0.010534185897435822,0.002798618811665099,0.048974384615384614
1944-09-30,12.6,0.64,0.9,2.4066666666666667,17.7,-0.012230028623471334,0.002791522296781368,0.04996096799375488
1944-10-31,12.91,0.64,0.91,2.3975,17.7,0.02883597883597888,0.0027844254320501527,0.050793650793650794
1944-11-30,12.82,0.64,0.92,2.3883333333333336,17.7,-0.0028401755744901225,0.0027773282175940217,0.049573973663826494
1944-12-31,13.1,0.64,0.93,2.3791666666666664,17.8,0.02600104004160153,0.0027702306535304366,0.0499219968798752
1945-01-31,13.49,0.643333,0.94,2.37,17.8,0.03386344147582698,0.00276313273998241,0.049109389312977106
1945-02-28,13.94,0.646667,0.95,2.355,17.8,0.03735277365950074,0.0032668996102862558,0.04793676797627872
1945-03-31,13.93,0.65,0.96,2.3400000000000003,17.8,0.003168340506934486,0.0032556780024450838,0.046628407460545196
1945-04-30,14.28,0.65,0.973333,2.325,17.8,0.029014118210098028,0.0032444559118793848,0.046661880832735106
1945-05-31,14.82,0.65,0.986667,2.31,17.9,0.041608309990663006,0.0032332333397584456,0.04551820728291317
1945-06-30,15.09,0.65,1.0,2.295,18.1,0.021873594242015404,0.0032220102872537737,0.043859649122807015
1945-07-31,14.78,0.653333,0.996667,2.2800000000000002,18.1,-0.01693542633090339,0.003210786755545314,0.04329575878064944
1945-08-31,14.83,0.656667,0.993333,2.265,18.1,0.007085402571041843,0.0031995627458072384,0.04442943166441137
1945-09-30,15.84,0.66,0.99,2.25,18.1,0.07181389076196898,0.003188338259224377,0.0445043830074174
1945-10-31,16.5,0.66,0.98,2.2350000000000003,18.1,0.04513888888888884,0.0031771132969762306,0.04166666666666667
1945-11-30,17.04,0.66,0.97,2.2199999999999998,18.1,0.036060606060605904,0.003165887860252292,0.04
1945-12-31,17.33,0.66,0.96,2.205,18.2,0.02024647887323927,0.003154661950238946,0.03873239436619719
1946-01-31,18.02,0.666667,0.94,2.19,18.2,0.04302109540296217,0.003143435568124797,0.03846895556837854
1946-02-28,18.07,0.673333,0.92,2.195,18.1,0.005888517388087378,0.0013656320736774585,0.03736587125416204
1946-03-31,17.53,0.68,0.9,2.2,18.3,-0.026747832503228097,0.0013698306511737979,0.03763143331488655
1946-04-30,18.66,0.68,0.88,2.205,18.4,0.06769347784749957,0.001374029001915078,0.0387906446092413
1946-05-31,18.7,0.68,0.86,2.21,18.5,0.0051804215791355634,0.0013782271259348278,0.03644158628081458
1946-06-30,18.58,0.68,0.84,2.215,18.7,-0.0033868092691621277,0.0013824250232745694,0.03636363636363637
1946-07-31,18.05,0.683333,0.856667,2.2199999999999998,19.8,-0.025460472730534423,0.0013866226939680537,0.03677787944025834
1946-08-31,17.7,0.686667,0.873333,2.225,20.2,-0.016220373961219003,0.0013908201380545826,0.038042493074792245
1946-09-30,15.09,0.69,0.89,2.23,20.4,-0.14420903954802267,0.001395017355574124,0.03898305084745762
1946-10-31,14.75,0.696667,0.946667,2.235,20.8,-0.018684189308592836,0.001399214346560207,0.0461674618952949
1946-11-30,14.69,0.703333,1.00333,2.24,21.3,-9.416384180793713e-05,0.0014034111110539094,0.04768359322033898
1946-12-31,15.13,0.71,1.06,2.245,21.5,0.033980031767642416,0.0014076076490892042,0.04833219877467665
1947-01-31,15.21,0.713333,1.13,2.25,21.5,0.009216418814716798,0.0014118039607071697,0.047146926635822865
1947-02-28,15.8,0.716667,1.2,2.265833333333333,21.5,0.04271678172255089,0.00046358071044183546,0.047118145956607495
1947-03-31,15.16,0.72,1.27,2.2816666666666667,21.9,-0.036708860759493644,0.0004776436617901503,0.04556962025316455
1947-04-30,14.6,0.733333,1.32667,2.2975,21.9,-0.03290823988566405,0.0004917034056433067,0.048372889182058044
1947-05-31,14.34,0.746667,1.38333,2.3133333333333335,21.9,-0.013546421232876749,0.0005057599445796868,0.05114157534246575
1947-06-30,14.84,0.76,1.44,2.3291666666666666,22.0,0.039284053928405394,0.0005198132811747858,0.05299860529986053
1947-07-31,15.77,0.77,1.47667,2.3449999999999998,22.2,0.06699236298292899,0.0005338634180056534,0.05188679245283019
1947-08-31,15.46,0.78,1.51333,2.360833333333333,22.5,-0.01553582752060867,0.0005479103576395694,0.04946100190234623
1947-09-30,15.06,0.79,1.55,2.376666666666667,23.0,-0.021614920224234613,0.0005619541026409269,0.05109961190168176
1947-10-31,15.45,0.806667,1.57,2.3925,23.0,0.03036004316069052,0.0005759946555754514,0.05356354581673307
1947-11-30,15.27,0.823333,1.59,2.408333333333333,23.1,-0.007209638619201653,0.0005900320189995423,0.05329016181229774
1947-12-31,15.03,0.84,1.61,2.424166666666667,23.4,-0.01113294040602486,0.0006040661954660465,0.0550098231827112
1948-01-31,14.83,0.843333,1.64333,2.44,23.7,-0.008630888223552846,0.0006180971875302532,0.05610998003992016
1948-02-29,14.1,0.846667,1.67667,2.4291666666666667,23.5,-0.04446691953247928,0.0029556365911223015,0.05709150370869858
1948-03-31,14.3,0.85,1.71,2.418333333333333,23.4,0.0192080378250592,0.002947331369686612,0.06028368794326241
1948-04-30,15.4,0.85,1.76,2.4075,23.8,0.08187645687645673,0.0029390257262280617,0.05944055944055943
1948-05-31,16.15,0.85,1.81,2.3966666666666665,23.9,0.05330086580086557,0.0029307196610177666,0.05519480519480519
1948-06-30,16.82,0.85,1.86,2.3858333333333333,24.1,0.04587203302373588,0.002922413174320848,0.052631578947368425
1948-07-31,16.42,0.856667,1.93,2.375,24.4,-0.019536925287356177,0.002914106266405092,0.05093145065398335
1948-08-31,15.94,0.863333,2.0,2.3641666666666667,24.5,-0.024851131749898725,0.0029057989375385063,0.05257813641900121
1948-09-30,15.76,0.87,2.07,2.3533333333333335,24.5,-0.006744040150564623,0.0028974911879879883,0.054579673776662486
1948-10-31,16.19,0.89,2.14333,2.3425,24.4,0.03199027072758054,0.002889183018026653,0.056472081218274114
1948-11-30,15.29,0.91,2.21667,2.3316666666666666,24.2,-0.05090590899732361,0.0028808744279220644,0.05620753551575046
1948-12-31,15.19,0.93,2.29,2.3208333333333333,24.1,-0.0014715500327010522,0.0028725654179440063,0.06082406801831263
1949-01-31,15.36,0.946667,2.32,2.31,24.0,0.01638505047180172,0.0028642559883631513,0.062321724818959846
1949-02-28,14.77,0.963333,2.35,2.3108333333333335,23.8,-0.033185042317708247,0.00183180260246818,0.0627169921875
1949-03-31,14.91,0.98,2.38,2.3116666666666665,23.8,0.01500789889415488,0.0018324857952025653,0.06635071090047394
1949-04-30,14.89,0.993333,2.38667,2.3125,23.9,0.00421044600938969,0.0018331689826598385,0.06662193158953722
1949-05-31,14.78,1.00667,2.39333,2.3133333333333335,23.8,-0.0017535818222521593,0.0018338521648422201,0.06760711887172599
1949-06-30,13.97,1.02,2.4,2.314166666666667,23.9,-0.04905277401894437,0.0018345353417454913,0.06901217861975643
1949-07-31,14.76,1.02667,2.39667,2.315,23.7,0.0626740038177045,0.0018352185133720944,0.07349105225483178
1949-08-31,15.29,1.03333,2.39333,2.3158333333333334,23.8,0.041741926377597105,0.0018359016797218075,0.07000880758807589
1949-09-30,15.49,1.04,2.39,2.3166666666666664,23.9,0.01874863745367339,0.001836584840796851,0.06801831262262918
1949-10-31,15.89,1.07333,2.36667,2.3175,23.7,0.03159742844846147,0.0018372679965934502,0.06929180116204002
1949-11-30,16.11,1.10667,2.34333,2.3183333333333334,23.8,0.019648993077407084,0.0018379511471136034,0.06964568911264947
1949-12-31,16.54,1.14,2.32,2.3191666666666664,23.6,0.03258845437616387,0.0018386342923573107,0.07076350093109869
1950-01-31,16.88,1.15,2.33667,2.32,23.5,0.026350261991132662,0.001839317432324794,0.06952841596130592
1950-02-28,17.21,1.16,2.35333,2.3408333333333333,23.5,0.02527646129541883,8.809035920753772e-05,0.06872037914691943
1950-03-31,17.35,1.17,2.37,2.361666666666667,23.6,0.013800116211504898,0.0001070435404553205,0.06798373038930854
1950-04-30,17.84,1.18,2.42667,2.3825,23.6,0.03390970220941392,0.00012599044573624596,0.0680115273775216
